226,20,3,1,20,2020-07-04 00:00:00,2020-06-21 17:19:13.862042,20,cb99776f4779ac6d,del,20
222,20,3,1,20,2020-06-30 00:00:00,2020-06-21 17:19:12.621482,20,cb99776f4779ac6d,del,20
224,20,3,1,20,2020-07-02 00:00:00,2020-06-21 17:19:13.21317,20,cb99776f4779ac6d,del,20
221,20,3,1,20,2020-06-29 00:00:00,2020-06-21 17:18:46.217154,20,cb99776f4779ac6d,del,20
225,20,3,1,20,2020-07-03 00:00:00,2020-06-21 17:19:13.508697,20,cb99776f4779ac6d,del,20
184,20,3,1,20,2020-06-21 00:00:00,2020-06-21 18:03:00,20,cb99776f4779ac6d,done,20
185,20,3,1,20,2020-06-21 00:00:00,2020-06-21 18:03:00,20,cb99776f4779ac6d,done,20
223,20,3,1,20,2020-07-01 00:00:00,2020-06-21 17:19:12.917617,20,cb99776f4779ac6d,del,20
228,20,3,1,20,2020-06-30 00:00:00,2020-06-21 17:53:10.009561,20,cb99776f4779ac6d,del,20
229,20,3,1,20,2020-07-02 00:00:00,2020-06-21 17:53:10.614888,20,cb99776f4779ac6d,del,20
230,20,3,1,20,2020-07-03 00:00:00,2020-06-21 17:53:10.916335,20,cb99776f4779ac6d,del,20
231,20,3,1,20,2020-07-04 00:00:00,2020-06-21 17:53:11.216535,20,cb99776f4779ac6d,del,20
227,20,188,1,21,2020-06-29 00:00:00,2020-06-29 08:13:00,20,cb99776f4779ac6d,done,21
232,17,3,1,20,2020-06-29 00:00:00,2020-06-23 19:29:52.946163,17,b1aef469408b5b2e,del,20
233,17,3,1,20,2020-06-30 00:00:00,2020-06-23 19:29:53.432929,17,b1aef469408b5b2e,del,20
234,17,3,1,20,2020-07-01 00:00:00,2020-06-23 19:29:53.803384,17,b1aef469408b5b2e,del,20
235,17,3,1,20,2020-07-02 00:00:00,2020-06-23 19:29:54.173384,17,b1aef469408b5b2e,del,20
236,17,3,1,20,2020-07-03 00:00:00,2020-06-23 19:29:54.663017,17,b1aef469408b5b2e,del,20
237,17,3,1,20,2020-07-04 00:00:00,2020-06-23 19:29:55.034574,17,b1aef469408b5b2e,del,20
238,689,8,5,40,2020-06-29 00:00:00,2020-06-26 07:44:39.39769,689,70566f4ac30bd154,,8
239,689,8,5,40,2020-06-30 00:00:00,2020-06-26 07:44:39.748583,689,70566f4ac30bd154,,8
240,689,8,5,40,2020-07-01 00:00:00,2020-06-26 07:44:40.070926,689,70566f4ac30bd154,,8
241,689,8,5,40,2020-07-02 00:00:00,2020-06-26 07:44:40.393942,689,70566f4ac30bd154,,8
242,689,8,5,40,2020-07-03 00:00:00,2020-06-26 07:44:40.719413,689,70566f4ac30bd154,,8
243,689,8,5,40,2020-07-04 00:00:00,2020-06-26 07:44:41.042324,689,70566f4ac30bd154,,8
247,500,189,1,20,2020-06-30 00:00:00,2020-06-26 09:57:42.499406,500,b1aef469408b5b2e,,20
248,500,190,1,29,2020-06-30 00:00:00,2020-06-26 09:57:42.499406,500,b1aef469408b5b2e,,29
249,500,188,1,21,2020-06-30 00:00:00,2020-06-26 09:57:42.499406,500,b1aef469408b5b2e,,21
250,500,189,1,20,2020-07-01 00:00:00,2020-06-26 09:57:42.799142,500,b1aef469408b5b2e,,20
251,500,190,1,29,2020-07-01 00:00:00,2020-06-26 09:57:42.799142,500,b1aef469408b5b2e,,29
252,500,188,1,21,2020-07-01 00:00:00,2020-06-26 09:57:42.799142,500,b1aef469408b5b2e,,21
254,500,190,1,29,2020-07-02 00:00:00,2020-06-26 09:57:43.106674,500,b1aef469408b5b2e,,29
255,500,188,1,21,2020-07-02 00:00:00,2020-06-26 09:57:43.106674,500,b1aef469408b5b2e,,21
288,528,83,10,,2020-07-04 00:00:00,2020-06-27 08:45:44.678123,140,7964256e0a63db1f,del,
289,528,82,1,,2020-07-04 00:00:00,2020-06-27 08:45:44.678123,140,7964256e0a63db1f,del,
245,500,190,1,29,2020-06-26 00:00:00,2020-06-26 09:59:00,500,cb99776f4779ac6d,done,29
246,500,188,1,21,2020-06-26 00:00:00,2020-06-26 09:59:00,500,cb99776f4779ac6d,done,21
262,500,3,1,20,2020-06-26 00:00:00,2020-06-26 09:59:00,500,cb99776f4779ac6d,done,20
191,464,3,1,23,2020-06-22 00:00:00,2020-06-20 07:39:20.81742,464,70566f4ac30bd154,"",23
266,528,83,10,350,2020-06-30 00:00:00,2020-06-27 08:24:04.633714,528,3924fd504ff1ea2d,,35
267,528,82,1,30,2020-06-30 00:00:00,2020-06-27 08:24:04.633714,528,3924fd504ff1ea2d,,30
268,528,9,5,125,2020-06-30 00:00:00,2020-06-27 08:24:04.633714,528,3924fd504ff1ea2d,,25
269,528,83,10,350,2020-07-01 00:00:00,2020-06-27 08:24:04.919569,528,3924fd504ff1ea2d,,35
270,528,82,1,30,2020-07-01 00:00:00,2020-06-27 08:24:04.919569,528,3924fd504ff1ea2d,,30
271,528,9,5,125,2020-07-01 00:00:00,2020-06-27 08:24:04.919569,528,3924fd504ff1ea2d,,25
272,528,83,10,350,2020-07-02 00:00:00,2020-06-27 08:24:05.204944,528,3924fd504ff1ea2d,,35
273,528,82,1,30,2020-07-02 00:00:00,2020-06-27 08:24:05.204944,528,3924fd504ff1ea2d,,30
274,528,9,5,125,2020-07-02 00:00:00,2020-06-27 08:24:05.204944,528,3924fd504ff1ea2d,,25
275,528,83,10,350,2020-07-03 00:00:00,2020-06-27 08:24:05.488735,528,3924fd504ff1ea2d,,35
276,528,82,1,30,2020-07-03 00:00:00,2020-06-27 08:24:05.488735,528,3924fd504ff1ea2d,,30
277,528,9,5,125,2020-07-03 00:00:00,2020-06-27 08:24:05.488735,528,3924fd504ff1ea2d,,25
281,63,3,1,20,2020-06-27 00:00:00,2020-06-27 08:36:00,63,cb99776f4779ac6d,,20
282,63,3,1,,2020-06-29 00:00:00,2020-06-27 08:41:50.434301,63,"",del,
283,63,3,1,,2020-06-30 00:00:00,2020-06-27 08:42:00.255088,63,"",del,
284,63,3,1,,2020-07-01 00:00:00,2020-06-27 08:42:00.537586,63,"",del,
285,63,3,1,,2020-07-02 00:00:00,2020-06-27 08:42:00.819206,63,"",del,
286,63,3,1,,2020-07-03 00:00:00,2020-06-27 08:42:01.104098,63,"",del,
287,63,3,1,,2020-07-04 00:00:00,2020-06-27 08:42:01.386215,63,"",del,
278,528,83,10,350,2020-07-04 00:00:00,2020-06-27 08:24:05.77949,528,3924fd504ff1ea2d,del,35
279,528,82,1,30,2020-07-04 00:00:00,2020-06-27 08:24:05.77949,528,3924fd504ff1ea2d,del,30
280,528,9,5,125,2020-07-04 00:00:00,2020-06-27 08:24:05.77949,528,3924fd504ff1ea2d,del,25
